Freq (GHz),Effective Dk (1),Effective Dk std (1),Losses (dB/mm),Losses std (dB/mm)
65.0,2.4261668418455007,0.008388181256220446,0.12270886109069593,0.0031728805152896034
65.5,2.426771371363612,0.008389297737880505,0.12342412085045135,0.0029909750280819234
66.0,2.4276270634108394,0.00839091935866251,0.12402437309513939,0.0030073038253189814
66.5,2.428618557317894,0.008391665126253726,0.1243154015054196,0.003043077004800161
67.0,2.4293325628048326,0.008395036326251477,0.12494817587997897,0.003084740058719558
67.5,2.4301996134304975,0.008400085660873424,0.125131095531382,0.0030705965772927536
68.0,2.431175991832737,0.00840095479321676,0.12548286873488357,0.0029717451630208395
68.5,2.431981263521754,0.008402651716971687,0.12551169284194516,0.0029215558257339254
69.0,2.4326243397116425,0.008405360208172114,0.12557220239319639,0.0029118378572154245
69.5,2.433111054117369,0.00840622175154575,0.12621816316746717,0.002850459018884852
70.0,2.433721766517843,0.00840602112044909,0.1269653462930325,0.0028096016887255667
70.5,2.4342155642642087,0.008409314910433115,0.12775954812196175,0.0027024160438116054
71.0,2.434695831677429,0.008414276544328225,0.1283408445917366,0.002609459343360438
71.5,2.4354674783903856,0.008418326699318074,0.1290317246580191,0.0025560633719723994
72.0,2.436277707942143,0.0084169875198232,0.12983447447486116,0.002486204453723569
72.5,2.436887149046353,0.008410475678005024,0.1304652928099316,0.0024479625034724167
73.0,2.4373268586964216,0.008403755058095467,0.13205725877096106,0.0024538472616406977
73.5,2.437730186433009,0.008398608312326167,0.1331097068014544,0.002565154078065975
74.0,2.438561448284901,0.00839588322739586,0.1340596271139334,0.00276362440847048
74.5,2.4392537731354795,0.008395415446838183,0.13489950214743188,0.002970159411618214
75.0,2.4398726008939935,0.00839493081099287,0.1344938120533903,0.0031723893814615007
75.5,2.4407807730758866,0.008393887600561128,0.1336548849675761,0.003365737178717883
76.0,2.4414666389144317,0.008392554174074553,0.13347940161248328,0.003594734904320579
76.5,2.442065768516297,0.008395798944418807,0.1340877119082168,0.003782826928090972
77.0,2.4425921966937834,0.008398643329907099,0.13668827224080843,0.0038579835907451955
77.5,2.4434429963979567,0.008412431299074243,0.13838632635026638,0.0038413128473669296
78.0,2.444398830005934,0.00842719292369915,0.13976444984514075,0.003821788452939919
78.5,2.445262901933539,0.008448075597299416,0.14052369977859022,0.0038562839365190176
